Date,From,Subject,Year,Month
2025-12-02 03:16:57+00:00,"""Beth @ Agent.ai"" <support@agent.ai>",Agent.ai Account Confirmation,2025,12
2025-12-28 09:31:52+00:00,Akshaya B S <aksh31036@gmail.com>,,2025,12
2026-01-01 05:12:09+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Honeywell_is_hiring_for_the_role_of_Software_Engineer_Intern!?=,2026,1
2025-12-17 12:56:33+00:00,Unstop <noreply@emails.unstop.com>,Registered successfully for SAKSHAM CreditWise Challenge!,2025,12
2025-11-27 08:07:30+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","ChatGPT, Copilot & CodeWhisperer Skills + Microsoft Certification | AI-Powered Full Stack Developer Program",2025,11
2026-01-07 17:22:43+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?Last_call_=E2=80=94_50%_off_ends_today?=,2026,1
2026-01-01 02:01:00+00:00,Sharanya A <sharanya.a@corizo.in>,Remote Marketing Internship | Certificate & Stipend,2026,1
2025-11-29 17:25:39+00:00,Codecademy <learn@itr.mail.codecademy.com>,SALE EXTENDED: Save 60% on annual plans,2025,11
2026-01-15 13:44:56+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Ey_is_hiring_interns_-_Your_profile_is_a_match!?=,2026,1
2025-07-16 12:32:35+00:00,Google Forms <forms-receipts-noreply@google.com>,ALL INDIA SKILL DEVELOPMENT CAMPAIGN,2025,7
2025-12-07 10:38:09+00:00,Google Play <googleplay-noreply@google.com>,Annual reminder about Google Play terms and policies,2025,12
2026-01-12 22:27:05+00:00,Jobright <support@jobright.ai>,Let's Land your Next Role! New Jobs are Waiting!,2026,1
2026-01-03 14:41:18+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Treviax.in=20is=20promoting=20Data=20Science=20internship!?=,2026,1
2025-09-12 18:06:07+00:00,"""WordPress.com"" <welcome@wordpress.com>",Claim your free domain name,2025,9
2026-01-19 13:25:27+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Microsoft_is_hiring_interns_-_Your_profile_is_a_match!?=,2026,1
2026-01-09 07:03:47+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Intern_with_Ankit_Aggrawal_-_CEO=2C_Unstop!?=,2026,1
2025-12-26 05:38:24+00:00,Unstop Events <updates@unstop.events>,"Reminder to attempt the MCQ Assessment and win Cash Prizes! | SAKSHAM
 CreditWise Challenge",2025,12
2026-01-09 12:55:31+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?=5BNominations_Open=5D_You_can_be_the_Unstoppable_Leader_2026!?=,2026,1
2025-12-26 06:01:30+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?QnVpbGQgWW91ciBQZXJzb25hbCBCcmFuZCDigJMgWW91ciBLZXkgdG8gVW5sb2NraW5nIEpvYiBPcHBvcnR1bml0aWVzIQ==?=,2025,12
2025-12-08 13:57:38+00:00,Cashfree Care <care@cashfreemail.com>,iStudio - Payment successful,2025,12
2025-11-25 06:09:23+00:00,"""E&ICT, IIT Guwahati"" <updates@simplilearnmailer.com>","DevSecOps, GitOps & AI Workloads Skills | Cloud & DevOps Program with IIT Guwahati",2025,11
2026-01-16 14:49:16+00:00,Aryan from Unstop <noreply@dare2compete.news>,=?utf-8?q?=E2=82=B918L+=2C_Certificates_=26_PPIs_from_IIT_Kanpur=2C_NIT=2C_ET_=26_more!?=,2026,1
2025-12-09 08:08:40+00:00,Unstop <noreply@emails.unstop.com>,Woohoo! Enrollment successful for Accenture Interview Preparation,2025,12
2025-12-04 03:02:13+00:00,support@hackerearth.com,"004, let us help you improve your programming fundamentals.",2025,12
2025-12-26 13:31:00+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-12-26 13:15:47+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-12-06 03:17:06+00:00,"""Beth @ Agent.ai"" <support@agent.ai>","=?utf-8?Q?=F0=9F=98=B5=E2=80=8D=F0=9F=92=AB_Still_figuring_?=
 =?utf-8?Q?out_how_you_work_best=3F?=",2025,12
2025-12-26 17:24:11+00:00,"""Kuku Courses"" <news@kukucourses.com>","=?UTF-8?B?R2V0IHN0YXJ0ZWQgd2l0aCBNaWNyb3NvZg==?=
 =?UTF-8?B?dCBXb3JkIDM2NSBmcm9tIHNjcmF0Y2gg8J+TnQ==?=",2025,12
2025-12-02 17:34:40+00:00,LeetCode <no-reply@leetcode.com>,=?utf-8?q?=F0=9F=94=94_Deal_Ends_Today_-_=2440_off_Annual_Premium?=,2025,12
2026-01-10 10:44:31+00:00,FlutterFlow <noreply@flutterflow.io>,=?utf-8?Q?Deploy=20Your=20App=20=F0=9F=93=A6?=,2026,1
2025-12-19 03:20:24+00:00,LeetCode <no-reply@leetcode.com>,LeetCode Weekly Digest,2025,12
2025-12-22 17:27:45+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?Your=C2=A050%_off=C2=A0is_waiting?=,2025,12
2026-01-05 13:40:07+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,NPTEL Newsletter: Jan 2026: Vol 7: Week 1!,2026,1
2026-01-19 10:37:09+00:00,noreplyinfyspringboard@onwingspan.com,We're glad you're with us at Infosys Springboard!,2026,1
2025-12-05 03:17:05+00:00,"""Beth @ Agent.ai"" <support@agent.ai>",=?utf-8?Q?Final_Check:_Your_Content_Is_Ready_=E2=9C=85?=,2025,12
2025-12-25 06:30:29+00:00,Unstop Events <updates@unstop.events>,Reminder to attempt the Assessment! | SAKSHAM CreditWise Challenge,2025,12
2025-06-08 10:11:55+00:00,Google <no-reply@google.com>,"=?UTF-8?Q?=E2=9C=85_004_Akshaya=2C_finish_setting_up_your_Android_devi?=
	=?UTF-8?Q?ce_with_Google?=",2025,6
2026-01-17 04:56:58+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?GE_Aerospace_is_hiring_for_the_role_of_Additive_Analytics__Intern!?=,2026,1
2026-01-12 10:24:04+00:00,Pocket Option <noreply@pocketoption.com>,=?utf-8?Q?Rating_of_TOP_traders_for_the_past_week?=,2026,1
2026-01-10 05:00:26+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?GE_Aerospace_is_hiring_-_Earn_a_stipend_of_=E2=82=B935=2C000!?=,2026,1
2026-01-18 15:52:57+00:00,Eric <eric@jobright.com>,"Research Intern - Computational Social Science Position at
 Microsoft Posted 2 hours ago",2026,1
2026-01-07 13:30:40+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2026-01-07 13:15:56+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2025-12-08 06:13:25+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",AI + Cybersecurity = Your Next Career Edge | IIIT Bangalore Program,2025,12
2025-08-03 12:00:32+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,8
2025-08-03 11:45:50+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,8
2026-01-04 05:15:50+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Microsoft_is_hiring_for_the_role_of_Software_Engineering_Intern!?=,2026,1
2026-01-01 14:44:09+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Your=20profile=20is=20a=20perfect=20match=20for=20these=20'Dat?= =?UTF-8?Q?a=20Science'=20internships?=,2026,1
2026-01-11 13:55:44+00:00,Jobright <support@jobright.ai>,Welcome to Jobright!,2026,1
2025-12-22 14:15:09+00:00,MyWebAR Team <hello@email.mywebar.com>,Happy Holidays from DEVAR / MyWebAR,2025,12
2025-11-22 06:33:21+00:00,"""E&ICT, IIT Guwahati"" <updates@simplilearnmailer.com>","AI-Powered Cloud & DevOps Program - Build AIOps, DevSecOps & GitOps Expertise | In Collaboration with IIT Guwahati",2025,11
2026-01-01 16:36:19+00:00,"""Pocket Option"" <noreply@pocketoption.com>",=?utf-8?q?Trader's_Box_for_a_=D0=A1onfident_Start?=,2026,1
2025-12-22 11:43:13+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Akshaya=2C_why_would_you_leave_the_chance_to_work_with_Hero_Moto_Corp=3F?=,2025,12
2025-11-21 13:30:55+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,11
2025-11-21 13:16:00+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,11
2026-01-12 14:01:59+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Win_PPIs_=26_Cash_Prizes_with_L=E2=80=99Or=C3=A9al_and_The_Economic_Times?=,2026,1
2025-12-11 06:01:23+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?V2VsY29tZSB0byB0aGUgdHJhaW5pbmcgJiBpbnRlcm5zaGlwIHByb2dyYW0gYXQgaVN0dWRpbw==?=,2025,12
2026-01-18 09:41:34+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?=5BFinal_Call=5D_PPIs_+_=E2=82=B96_Lakhs_=7C_TBO_VOYAGEHACK?=,2026,1
2026-01-13 05:20:39+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?GE_Aerospace_is_hiring_for_the_role_of_Additive_Analytics_Intern!?=,2026,1
2026-01-03 14:26:34+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Do you want substantial knowledge about trading?,2026,1
2025-12-28 05:14:07+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Microsoft_is_hiring_for_the_role_of_Cloud_Network_Engineering_Intern!?=,2025,12
2026-01-08 18:28:11+00:00,Ritu from Unstop <noreply@unstop.news>,=?utf-8?q?Refer_One-Day_Internship_with_Founder_=26_Win_Rewards?=,2026,1
2026-01-05 04:59:34+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?=5BExclusive=5D=C2=A0EY_is_hiring_for_the_role_of_Oracle_Infra_Intern!?=,2026,1
2025-12-03 12:18:33+00:00,"""HackerEarth"" <community_marketing@hackerearth.com>",Weekly Winners Announcement - Agent AI,2025,12
2026-01-02 07:41:24+00:00,Hiring Alert from Unstop <noreply@unstop.news>,=?utf-8?q?=5BJob_Opportunities=5D_L=E2=80=99Or=C3=A9al=2C_Hero_MotoCorp=2C_Novartis=2C_=26_more_=7C_PPIs_=26_Cash_Prizes?=,2026,1
2025-12-30 15:32:55+00:00,Aryan from Unstop <noreply@dare2compete.news>,=?utf-8?q?=E2=82=B933L+_Prize_from_IIT_BHU=2C_SIBM_Pune=2C_ISM_Dhanbad_=26_other_premier_institutions?=,2025,12
2026-01-07 05:01:15+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Honeywell_=26_15+_companies_are_hiring_right_now!?=,2026,1
2026-01-13 16:29:12+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?NEW:_Introducing=C2=A0Codecademy=C2=A0Coaching?=,2026,1
2025-11-28 10:49:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",See How an Expert Automates Workflows,2025,11
2025-12-26 08:33:01+00:00,Hiring Alert from Unstop <noreply@unstop.news>,=?utf-8?q?PPIs_by_L=E2=80=99Or=C3=A9al=2C_Hero=2C_Asian_Paints=2C_Novartis=2C_=26_more_looking_for_you!?=,2025,12
2026-01-14 15:00:41+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Excelly=20is=20hiring=20Data=20Analytics=20intern=20and=20your?= =?UTF-8?Q?=20profile=20matches?=,2026,1
2025-12-28 14:06:26+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Open trades and draw profit!,2025,12
2026-01-06 07:48:02+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?INR_3_Lakhs_+_PPIs_=7C_Your_next_challenge_is_here?=,2026,1
2026-01-04 14:38:34+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?8+=20new=20internships=20for=20Data=20Science=20profile?=,2026,1
2025-12-29 13:31:10+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?b?Q29uZ3JhdHPCoEFrc2hheWHCoC0gaGVyZSdzIHlvdXIgaG9saWRheSBnaWZ0IPCfpKvwn46B?=,2025,12
2026-01-05 13:11:02+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Microsoft_Internship_Alert_-=C2=A0Your_profile_is_a_match!?=,2026,1
2025-12-30 14:04:13+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Top=20Data=20Science=20internships=20around=20you?=,2025,12
2026-01-13 12:41:40+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Intern_with_Ankit_Aggrawal_-_CEO=2C_Unstop!?=,2026,1
2026-01-10 12:52:00+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Microsoft_is_hiring_interns_-_Your_profile_is_a_match!?=,2026,1
2025-11-18 13:30:55+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,11
2025-11-18 13:15:41+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,11
2026-01-01 14:26:34+00:00,"""Pocket Option"" <noreply@pocketoption.com>","You can use a demo account with $50,000 on it",2026,1
2026-01-01 13:29:43+00:00,Ritu from Unstop <noreply@dare2compete.news>,=?utf-8?b?WW91ciBOZXcgWWVhciBnaWZ0OiBVbnN0b3AgUHJvIGF0IOKCucy2Mcy2Msy2NMy2Ocy2IOKGkiDigrkzOTk=?=,2026,1
2026-01-15 21:16:24+00:00,Jobright <support@jobright.ai>,New Jobs are waiting for you! Complete your profile,2026,1
2026-01-12 10:35:34+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,NPTEL Newsletter: Jan 2026: Vol 7: Week 2!,2026,1
2025-12-09 06:09:19+00:00,"""IITM Pravartak"" <iitmpravartak@simplilearnmailer.com>","Build AI Workloads, DevSecOps & GitOps Expertise | Cloud & DevOps Program by IITM Pravartak",2025,12
2026-01-07 14:43:50+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?SelfCode=20Academy=20is=20hiring=20AI/Machine=20Learning=20Eng?= =?UTF-8?Q?ineer=20intern=20and=20your=20profile=20matches?=,2026,1
2025-12-27 13:51:43+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Target=20Dial=20is=20promoting=20Forward=20Deployed=20Engineer?= =?UTF-8?Q?=20internship!?=,2025,12
2025-12-19 08:31:22+00:00,Hiring Alert from Unstop <noreply@dare2compete.news>,=?utf-8?q?PPIs_by_L=E2=80=99Or=C3=A9al=2C_Hero=2C_Asian_Paints=2C_Novartis=2C_=26_more_looking_for_you!?=,2025,12
2025-12-16 20:47:14+00:00,Kaggle <no-reply@kaggle.com>,"Competition Launch: Deep Past Challenge - Translate Akkadian to
 English ",2025,12
2025-12-18 19:16:53+00:00,Codecademy <learn@itr.mail.codecademy.com>,Live expert-led courses are waiting for you,2025,12
2026-01-12 14:42:45+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?CloudZapier=20is=20hiring=20Data=20Science=20intern=20|=20Appl?= =?UTF-8?Q?y=20Now?=,2026,1
2025-12-25 16:37:50+00:00,Pocket Option <noreply@pocketoption.com>,=?utf-8?Q?Your_PIN_code_for_email_change?=,2025,12
2025-12-28 13:43:35+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?16+=20new=20internships=20for=20Data=20Science=20profile?=,2025,12
2026-01-01 08:43:36+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Nation_Building_Case_Study_Competition_is_live?=,2026,1
2026-01-13 07:09:51+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Start_your_career_with_India=E2=80=99s_top_automobile_brand?=,2026,1
2026-01-09 06:01:39+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?Q2VsZWJyYXRlIFlvdXIgU3VjY2VzcyDigJMgRG93bmxvYWQgQ2VydGlmaWNhdGVzICYgU2hhcmUgWW91ciBKb3VybmV5IQ==?=,2026,1
2025-12-18 17:21:09+00:00,Codecademy <learn@itr.mail.codecademy.com>,These are the top courses of 2025,2025,12
2026-01-07 13:30:21+00:00,Shreya from ISP Team <isp-hiring@internshala.com>,=?UTF-8?Q?Kudos!=20Your=20ISP=2055=20Webinar=20Participation=20Certifica?= =?UTF-8?Q?te=20is=20here=20=F0=9F=98=8D?=,2026,1
2025-12-18 13:19:41+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?=5BCongrats=5D_Earn_INR_60=2C000_stipend=2C_Akshaya=C2=A0-_Your_profile_is_a_perfect_fit!?=,2025,12
2026-01-14 04:56:18+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Honeywell_is_hiring_for_the_role_of_Software_Engineer_Intern!?=,2026,1
2025-12-27 13:46:26+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Maximize Your Trading Potential,2025,12
2025-12-29 13:42:24+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?CareerNest=20is=20hiring=20Artificial=20Intelligence=20(AI)=20?= =?UTF-8?Q?intern=20|=20Apply=20Now?=,2025,12
2025-12-26 07:00:26+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Nation_With_NaMo_is_hiring_-_Apply_now!?=,2025,12
2025-12-03 16:25:11+00:00,Kaggle <no-reply@kaggle.com>,5-Day AI Agents Intensive Course With Google - Now as a Learn Guide!,2025,12
2025-12-23 10:55:05+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Akshaya=2C_23k_students_are_already_in_the_race-_You_are_left_behind!?=,2025,12
2025-12-30 14:26:29+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Don't forget about your bonus!,2025,12
2025-12-30 05:01:02+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?=5BExclusive=5D_EY_is_hiring_-_Earn_a_stipend_of_=E2=82=B930=2C000!?=,2025,12
2026-01-19 09:22:49+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Time=E2=80=99s_slipping_away=3A_Hero_Campus_Challenge_Season_10=3A_Apply_now!?=,2026,1
2025-12-09 12:06:54+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,iCAT Program Achievement Documentation,2025,12
2026-01-12 07:12:12+00:00,Vinay from ISP Team <webinar.host@bigmarker.com>,"Akshaya, you've registered for ISP Program - FRC Webinar!",2026,1
2025-12-24 18:02:38+00:00,Aman from Unstop <noreply@dare2compete.news>,=?utf-8?q?=E2=82=B91_Cr+_Prize_from_IIT_Delhi=2C_IIM_Shillong=2C_NSUT=2C_IIT_Hyderabad_=26_other_top_institutes?=,2025,12
2025-12-05 06:10:22+00:00,"""IITM Pravartak"" <iitmpravartak@simplilearnmailer.com>",Stay Ahead of AI-Driven Cyberattacks | Smart Shield Cybersecurity Program by IITM Pravartak,2025,12
2025-12-19 06:01:27+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?SXQncyBUaW1lIHRvIENyZWF0ZSBSZWFsIEltcGFjdCDigJMgV2VsY29tZSB0byBXZWVrIDIh?=,2025,12
2025-12-12 06:01:23+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,=?UTF-8?B?TGV04oCZcyBCdWlsZCBZb3VyIEZvdW5kYXRpb24g4oCTIFlvdXIgV2VlayAxIFJvYWRtYXAh?=,2025,12
2025-12-29 13:30:56+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-12-29 13:15:58+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,12
2025-12-25 05:08:44+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?=5BCongrats=5D_Become_a_snapchat_creator_=26_win_amazing_rewards!?=,2025,12
2025-12-30 13:40:42+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?=5BCongrats=5D_EY_wants_you=2C_Akshaya=C2=A0-_Earn_a_stipend_of_INR_25=2C000!?=,2025,12
2026-01-07 19:55:23+00:00,"""LinkedIn Premium"" <linkedin@em.linkedin.com>","Akshaya, your profile is getting hits",2026,1
2026-01-09 11:33:09+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"NPTEL Newsletter: Learn from Industry expert at IIT Madras | Deep
 Diving Course on Motors & Controllers | Cohort 2 starts on 1st Nov 2024 |
 Register today to avail 30% discount",2026,1
2026-01-06 05:10:23+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Exclusive=3A_Siemens_is_hiring_Software_Developer_Intern!?=,2026,1
2025-12-31 06:19:45+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Stripe_is_hiring_for_the_role_of_Software_Engineer_Intern!?=,2025,12
2026-01-03 13:39:25+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Microsoft_Internship_Alert_-=C2=A0Your_profile_is_a_match!?=,2026,1
2025-12-30 16:52:12+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?b?RmluYWzCoGNvdW50ZG93biBmb3LCoDUwJcKgb2Zm?=,2025,12
2025-12-28 16:39:58+00:00,Codecademy <learn@itr.mail.codecademy.com>,Last chance: 50% off,2025,12
2025-11-18 18:39:37+00:00,Codecademy <learn@itr.mail.codecademy.com>,This programming language just de-throned Python & JavaScript,2025,11
2025-12-10 15:05:19+00:00,Codecademy <learn@itr.mail.codecademy.com>,Your Codecademy plan is waiting for you,2025,12
2026-01-05 13:30:47+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2026-01-05 13:16:07+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2026-01-03 10:12:34+00:00,Kartikay from ISP Team <isp@internshala.com>,"=?UTF-8?Q?Akshaya,=20Accept=20your=20ISP=20Offer=20letter!?=",2026,1
2025-12-27 13:55:44+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?b?V2UgZ290IHlvdSBhIHNwZWNpYWwgZ2lmdCzCoEFrc2hheWHwn46B?=,2025,12
2025-01-15 13:11:37+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Master Google Ads with Ease",2025,1
2025-12-29 12:48:54+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,NPTEL Newsletter: Dec 2025: Vol 6: Week 4!,2025,12
2026-01-16 05:00:28+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Infosys_is_hiring_for_the_role_of_Instep_Summer_Intern!?=,2026,1
2025-12-02 18:57:33+00:00,Kaggle <no-reply@kaggle.com>,"=?UTF-8?Q?=F0=9F=93=8C_Mark_Your_Calendar=3A_Google_DeepMind_=E2=80=93_Build_t?=
	=?UTF-8?Q?he_Future_with_Gemini_3_Pro_Hackathon?=",2025,12
2024-06-11 01:40:35+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22=27Relative_Clauses=27_=2D_Exercise_wit?=
	=?UTF-8?Q?h=E2=80=A6=22?=",2024,6
2025-12-08 06:01:16+00:00,=?UTF-8?B?aVN0dWRpbw==?= <contact@alert.internshipstudio.com>,[Action Required] Regarding internship batch update,2025,12
2026-01-18 15:01:32+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?14+=20new=20internships=20for=20Data=20Science=20profile?=,2026,1
2025-12-08 08:54:40+00:00,=?UTF-8?B?aVN0dWRpbw==?= <Contact@alert.internshipstudio.com>,Your internship onboarding update,2025,12
2024-11-12 10:06:07+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Welcome to HackerRank,2024,11
2025-12-18 06:20:07+00:00,Unstop Events <updates@unstop.email>,Attempt your Assessment Now! | SAKSHAM CreditWise Challenge,2025,12
2025-12-06 16:29:53+00:00,Unstop <noreply@emails.unstop.com>,Registration Successful | #5DinAccentureIn,2025,12
2025-12-25 10:17:32+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?b?U2FudGEgZ290IHlvdSBhIGdpZnQswqBBa3NoYXlh8J+OhfCfjoE=?=,2025,12
2026-01-13 14:50:57+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Top=20Data=20Science=20internships=20around=20you?=,2026,1
2025-12-01 14:02:21+00:00,"""MongoDB"" <mongodb@team.mongodb.com>",MongoDB Learning Link Newsletter,2025,12
2026-01-03 13:47:07+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?L=E2=80=99Or=C3=A9al_Brandstorm_2026_=7C_MyFragranceCode_=7C_Define_Your_Scent=2E_Define_You=2E?=,2026,1
2026-01-14 12:44:30+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?q?Siemens_is_hiring_interns_-_Your_profile_is_a_match!?=,2026,1
2026-01-03 05:12:02+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Stripe_is_hiring_for_the_role_of_Software_Engineer_Intern!?=,2026,1
2025-12-03 03:17:01+00:00,"""Beth @ Agent.ai"" <support@agent.ai>",=?utf-8?Q?Your_Ideas_Are_Ready_for_Sorting_=E2=9C=A8?=,2025,12
2025-12-31 12:48:43+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"=?UTF-8?Q?NPTEL_Newsletter=3A_Strategize=2E_Transform=2E_Lead_=E2=80=94_En?=
	=?UTF-8?Q?roll_on_IITM=E2=80=99s_Digital_Transformation_Leadership_Program?=",2025,12
2023-09-12 12:58:15+00:00,The Google Account Team <no-reply@accounts.google.com>,"=?UTF-8?Q?=E2=9C=85_Akshaya=2C_finish_setting_up_your_Xiaomi_Redmi_8_d?=
	=?UTF-8?Q?evice_with_Google?=",2023,9
2025-12-29 04:28:23+00:00,Unstop Events <updates@unstop.email>,MCQ Assessment reminder! | SAKSHAM CreditWise Challenge,2025,12
2025-12-04 08:04:54+00:00,"""004 Akshaya B S"" <aksh31036@gmail.com>",unsubscribe,2025,12
2025-08-05 15:12:40+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,8
2025-11-20 15:52:57+00:00,"""LinkedIn"" <linkedin@em.linkedin.com>",Complete your profile,2025,11
2026-01-12 05:08:01+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Microsoft_is_hiring_for_the_role_of_Software_Engineering_Intern!?=,2026,1
